player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,displayname
sr44,lewis-sylvester,Lewis,Sylvester,http://www.atpworldtour.com/en/players/lewis-sylvester/sr44/overview,RSA,,,1941.11.04,1941.0,11.0,4.0,,,,,,,,,Sylvester L.
sr48,soufiane-sahli,Soufiane,Sahli,http://www.atpworldtour.com/en/players/soufiane-sahli/sr48/overview,MAR,,,1994.03.21,1994.0,3.0,21.0,,,,,,,,,Sahli S.
sr55,arthur-surreaux,Arthur,Surreaux,http://www.atpworldtour.com/en/players/arthur-surreaux/sr55/overview,FRA,"Miami, FL, USA","Houston, TX, USA",1987.02.11,1987.0,2.0,11.0,2013.0,154.0,70.0,"5'10""",70.0,178.0,Right-Handed,One-Handed Backhand,Surreaux A.
sr57,a-simcox,A,Simcox,http://www.atpworldtour.com/en/players/a-simcox/sr57/overview,GBR,,,,,,,,,,,,,,,Simcox A.
sr56,eulicio-silva,Eulicio,Silva,http://www.atpworldtour.com/en/players/eulicio-silva/sr56/overview,BRA,,,,,,,,,,,,,,,Silva E.
sr59,mazizat-sofyan,Mazizat,Sofyan,http://www.atpworldtour.com/en/players/mazizat-sofyan/sr59/overview,INA,,,1938.02.18,1938.0,2.0,18.0,,,,,,,,,Sofyan M.
sr61,habib-saleh,Habib,Saleh,http://www.atpworldtour.com/en/players/habib-saleh/sr61/overview,IRI,,,,,,,,,,,,,,,Saleh H.
sr62,pavel-sevcik,Pavel,Sevcik,http://www.atpworldtour.com/en/players/pavel-sevcik/sr62/overview,CZE,,,1950.04.01,1950.0,4.0,1.0,,,,,,,,,Sevcik P.
sr63,balaram-singh,Balaram,Singh,http://www.atpworldtour.com/en/players/balaram-singh/sr63/overview,IND,,,,,,,,,,,,,,,Singh B.
sr64,joseph-solc,Joseph,Solc,http://www.atpworldtour.com/en/players/joseph-solc/sr64/overview,CZE,,,,,,,,,,,,,,,Solc J.
sr65,tadayuki-sawamatsu,Tadayuki,Sawamatsu,http://www.atpworldtour.com/en/players/tadayuki-sawamatsu/sr65/overview,JPN,,,,,,,,,,,,,,,Sawamatsu T.
sr66,matej-svjetlicic,Matej,Svjetlicic,http://www.atpworldtour.com/en/players/matej-svjetlicic/sr66/overview,CRO,,,1995.04.06,1995.0,4.0,6.0,,,,,,,,,Svjetlicic M.
sr71,vitalii-shcherba,Vitalii,Shcherba,http://www.atpworldtour.com/en/players/vitalii-shcherba/sr71/overview,UKR,"Bratislava, Slovakia","Vinnica, Ukraine",1997.03.24,1997.0,3.0,24.0,,161.0,73.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Shcherba V.
sr74,richard-stott,Richard,Stott,http://www.atpworldtour.com/en/players/richard-stott/sr74/overview,GBR,,,,,,,,,,,,,,,Stott R.
sr80,pavel-shchaya-zubrov,Pavel,Shchaya-Zubrov,http://www.atpworldtour.com/en/players/pavel-shchaya-zubrov/sr80/overview,RUS,,,1994.06.24,1994.0,6.0,24.0,,,,,,,,,Shchaya-Zubrov P.
sr85,keith-spurgeon,Keith,Spurgeon,http://www.atpworldtour.com/en/players/keith-spurgeon/sr85/overview,GBR,,,1932.06.11,1932.0,6.0,11.0,,,,,,,,,Spurgeon K.
sr86,john-satchwell-smith,John,Satchwell-Smith,http://www.atpworldtour.com/en/players/john-satchwell-smith/sr86/overview,GBR,,Beckenham,,,,,,,,,,,,,Satchwell-Smith J.
ss03,alvin-schwarz,Alvin,Schwarz,http://www.atpworldtour.com/en/players/alvin-schwarz/ss03/overview,RSA,,,,,,,,,,,,,,,Schwarz A.
ss05,a-sapire,A.,Sapire,http://www.atpworldtour.com/en/players/a-sapire/ss05/overview,RSA,,,,,,,,,,,,,,,Sapire A.
ss06,j-sacks,J.,Sacks,http://www.atpworldtour.com/en/players/j-sacks/ss06/overview,RSA,,,,,,,,,,,,,,,Sacks J.
ss07,k-smith,K.,Smith,http://www.atpworldtour.com/en/players/k-smith/ss07/overview,RSA,,,,,,,,,,,,,,,Smith K.
ss08,a-saul,A.,Saul,http://www.atpworldtour.com/en/players/a-saul/ss08/overview,RSA,,,,,,,,,,,,,,,Saul A.
ss12,dave-snyder,Dave,Snyder,http://www.atpworldtour.com/en/players/dave-snyder/ss12/overview,USA,,,1934.12.13,1934.0,12.0,13.0,,,,,,,,,Snyder D.
ss16,geoff-stubbs,Geoff,Stubbs,http://www.atpworldtour.com/en/players/geoff-stubbs/ss16/overview,GBR,,,,,,,,,,,,,,,Stubbs G.
ss18,j-a-southworth,J. A.,Southworth,http://www.atpworldtour.com/en/players/j-a-southworth/ss18/overview,GBR,,,,,,,,,,,,,,,Southworth J.
ss19,d-j--sheperd,D. J. ,Sheperd,http://www.atpworldtour.com/en/players/d-j--sheperd/ss19/overview,GBR,,,,,,,,,,,,,,,Sheperd D.
ss20,p-scott,P.,Scott,http://www.atpworldtour.com/en/players/p-scott/ss20/overview,GBR,,,,,,,,,,,,,,,Scott P.
ss21,b-sweeney,B.,Sweeney,http://www.atpworldtour.com/en/players/b-sweeney/ss21/overview,IRL,,,,,,,,,,,,,,,Sweeney B.
ss22,unknown-schoenberger,Unknown,Schoenberger,http://www.atpworldtour.com/en/players/unknown-schoenberger/ss22/overview,GER,,,,,,,,,,,,,,,Schoenberger U.
ss23,unknown-schroeder,Unknown,Schroeder,http://www.atpworldtour.com/en/players/unknown-schroeder/ss23/overview,GER,,,,,,,,,,,,,,,Schroeder U.
ss24,wolfgang-spannagel,Wolfgang,Spannagel,http://www.atpworldtour.com/en/players/wolfgang-spannagel/ss24/overview,GER,,,,,,,,,,,,,,,Spannagel W.
ss26,salsi,.,Salsi,http://www.atpworldtour.com/en/players/salsi/ss26/overview,ITA,,,,,,,,,,,,,,,Salsi ..
ss37,james-stanbury,James,Stanbury,http://www.atpworldtour.com/en/players/james-stanbury/ss37/overview,AUS,,,,,,,,,,,,,,,Stanbury J.
ss38,frank-saloman,Frank,Saloman,http://www.atpworldtour.com/en/players/frank-saloman/ss38/overview,ZIM,,,1942.12.10,1942.0,12.0,10.0,,,,,,,,,Saloman F.
ss39,hugh-sweeney,Hugh,Sweeney,http://www.atpworldtour.com/en/players/hugh-sweeney/ss39/overview,USA,,,,,,,,,,,,,,,Sweeney H.
ss40,james-schwitters,James,Schwitters,http://www.atpworldtour.com/en/players/james-schwitters/ss40/overview,USA,,,,,,,,,,,,,,,Schwitters J.
ss41,roy-stilwell,Roy,Stilwell,http://www.atpworldtour.com/en/players/roy-stilwell/ss41/overview,ZIM,,,1935.05.16,1935.0,5.0,16.0,,,,,,,,,Stilwell R.
ss42,robin-sanders,Robin,Sanders,http://www.atpworldtour.com/en/players/robin-sanders/ss42/overview,RSA,,,,,,,,,,,,,,,Sanders R.
ss43,frederick-sherriff,Frederick,Sherriff,http://www.atpworldtour.com/en/players/frederick-sherriff/ss43/overview,AUS,,,1943.07.10,1943.0,7.0,10.0,,,,,,,,,Sherriff F.
ss47,raymond-senkowski,Raymond,Senkowski,http://www.atpworldtour.com/en/players/raymond-senkowski/ss47/overview,USA,,,,,,,,,,,,,,,Senkowski R.
ss49,wolfgang-stuck,Wolfgang,Stuck,http://www.atpworldtour.com/en/players/wolfgang-stuck/ss49/overview,GER,,,1939.03.22,1939.0,3.0,22.0,,,,,,,,,Stuck W.
ss51,hugh-stewart,Hugh,Stewart,http://www.atpworldtour.com/en/players/hugh-stewart/ss51/overview,USA,,,1928.05.24,1928.0,5.0,24.0,,,,,,,,,Stewart H.
ss52,lenward-simpson,Lenward,Simpson,http://www.atpworldtour.com/en/players/lenward-simpson/ss52/overview,USA,,,,,,,,,,,,,,,Simpson L.
ss54,john-skogstad,John,Skogstad,http://www.atpworldtour.com/en/players/john-skogstad/ss54/overview,USA,,,1938.12.19,1938.0,12.0,19.0,,,,,,,,,Skogstad J.
ss53,george-sokol,George,Sokol,http://www.atpworldtour.com/en/players/george-sokol/ss53/overview,USA,,,,,,,,,,,,,,,Sokol G.
ss55,david-sanderlin,David,Sanderlin,http://www.atpworldtour.com/en/players/david-sanderlin/ss55/overview,USA,,,,,,,,,,,,,,,Sanderlin D.
ss56,richard-sorlein,Richard,Sorlein,http://www.atpworldtour.com/en/players/richard-sorlein/ss56/overview,USA,,,,,,,,,,,,,,,Sorlein R.
ss57,f-street,F.,Street,http://www.atpworldtour.com/en/players/f-street/ss57/overview,AUS,,,,,,,,,,,,,,,Street F.
ss58,orlando-sirola,Orlando,Sirola,http://www.atpworldtour.com/en/players/orlando-sirola/ss58/overview,ITA,,,1928.04.30,1928.0,4.0,30.0,,,,,,,,,Sirola O.
ss59,gunnar-sjowall,Gunnar,Sjowall,http://www.atpworldtour.com/en/players/gunnar-sjowall/ss59/overview,NOR,,,1936.01.22,1936.0,1.0,22.0,,,,,,,,,Sjowall G.
ss63,jessie-sammis,Jessie,Sammis,http://www.atpworldtour.com/en/players/jessie-sammis/ss63/overview,USA,,,1938.05.12,1938.0,5.0,12.0,,,,,,,,,Sammis J.
ss64,peter-scholl,Peter,Scholl,http://www.atpworldtour.com/en/players/peter-scholl/ss64/overview,GER,,,1934.10.05,1934.0,10.0,5.0,,,,,,,,,Scholl P.
ss65,sydney-schwartz,Sydney,Schwartz,http://www.atpworldtour.com/en/players/sydney-schwartz/ss65/overview,USA,,,,,,,,,,,,,,,Schwartz S.
ss66,paul-speicher,Paul,Speicher,http://www.atpworldtour.com/en/players/paul-speicher/ss66/overview,USA,,,,,,,,,,,,,,,Speicher P.
ss67,martin-schad,Martin,Schad,http://www.atpworldtour.com/en/players/martin-schad/ss67/overview,USA,,,,,,,,,,,,,,,Schad M.
ss68,gerald-slobin,Gerald,Slobin,http://www.atpworldtour.com/en/players/gerald-slobin/ss68/overview,USA,,,,,,,,,,,,,,,Slobin G.
ss69,james-schnaars,James,Schnaars,http://www.atpworldtour.com/en/players/james-schnaars/ss69/overview,USA,,,,,,,,,,,,,,,Schnaars J.
ss71,franz-saiko,Franz,Saiko,http://www.atpworldtour.com/en/players/franz-saiko/ss71/overview,AUT,,,,,,,,,,,,,,,Saiko F.
ss72,ulf-schmidt,Ulf,Schmidt,http://www.atpworldtour.com/en/players/ulf-schmidt/ss72/overview,SWE,,,1934.07.12,1934.0,7.0,12.0,,,,,,,,,Schmidt U.
ss74,james-shaffer,James,Shaffer,http://www.atpworldtour.com/en/players/james-shaffer/ss74/overview,USA,,,,,,,,,,,,,,,Shaffer J.
ss73,wladyslaw-skonecki,Wladyslaw,Skonecki,http://www.atpworldtour.com/en/players/wladyslaw-skonecki/ss73/overview,POL,,,1920.07.13,1920.0,7.0,13.0,,,,,,,,,Skonecki W.
ss75,staffan-stockenberg,Staffan,Stockenberg,http://www.atpworldtour.com/en/players/staffan-stockenberg/ss75/overview,SWE,,,1931.09.14,1931.0,9.0,14.0,,,,,,,,,Stockenberg S.
ss76,eliseo-san-hueza,Eliseo,San Hueza,http://www.atpworldtour.com/en/players/eliseo-san-hueza/ss76/overview,CHI,,,,,,,,,,,,,,,San Hueza E.
ss77,george-stoesser,George,Stoesser,http://www.atpworldtour.com/en/players/george-stoesser/ss77/overview,USA,,,,,,,,,,,,,,,Stoesser G.
ss78,robin-spengler,Robin,Spengler,http://www.atpworldtour.com/en/players/robin-spengler/ss78/overview,RSA,,,,,,,,,,,,,,,Spengler R.
ss79,bruce-sylvia,Bruce,Sylvia,http://www.atpworldtour.com/en/players/bruce-sylvia/ss79/overview,USA,,,,,,,,,,,,,,,Sylvia B.
ss80,finn-soehol,Finn,Soehol,http://www.atpworldtour.com/en/players/finn-soehol/ss80/overview,NOR,,,1930.09.08,1930.0,9.0,8.0,,,,,,,,,Soehol F.
ss81,b-sayed,B.,Sayed,http://www.atpworldtour.com/en/players/b-sayed/ss81/overview,EGY,,,,,,,,,,,,,,,Sayed B.
ss82,edward-sledge,Edward,Sledge,http://www.atpworldtour.com/en/players/edward-sledge/ss82/overview,USA,,,,,,,,,,,,,,,Sledge E.
ss83,hernando-salas,Hernando,Salas,http://www.atpworldtour.com/en/players/hernando-salas/ss83/overview,COL,,,,,,,,,,,,,,,Salas H.
ss85,richard-schonborn,Richard,Schonborn,http://www.atpworldtour.com/en/players/richard-schonborn/ss85/overview,CZE,,,,,,,,,,,,,,,Schonborn R.
ss84,xavier-perreau-saussine,Xavier Perreau,Saussine,http://www.atpworldtour.com/en/players/xavier-perreau-saussine/ss84/overview,FRA,,,,,,,,,,,,,,,Saussine X.
ss86,forrest-stewart,Forrest,Stewart,http://www.atpworldtour.com/en/players/forrest-stewart/ss86/overview,USA,,,,,,,,,,,,,,,Stewart F.
ss87,gilbert-shea,Gilbert,Shea,http://www.atpworldtour.com/en/players/gilbert-shea/ss87/overview,USA,,,,,,,,,,,,,,,Shea G.
ss88,lawrence-sears,Lawrence,Sears,http://www.atpworldtour.com/en/players/lawrence-sears/ss88/overview,USA,,,,,,,,,,,,,,,Sears L.
ss89,ernesto-schoop,Ernesto,Schoop,http://www.atpworldtour.com/en/players/ernesto-schoop/ss89/overview,USA,,,,,,,,,,,,,,,Schoop E.
ss90,dick-savitt,Dick,Savitt,http://www.atpworldtour.com/en/players/dick-savitt/ss90/overview,USA,,,1927.03.04,1927.0,3.0,4.0,,,,,,,,,Savitt D.
ss93,graham-stewart,Graham,Stewart,http://www.atpworldtour.com/en/players/graham-stewart/ss93/overview,AUS,,,,,,,,,,,,,,,Stewart G.
ss95,glen-sheil,Glen,Sheil,http://www.atpworldtour.com/en/players/glen-sheil/ss95/overview,AUS,,,,,,,,,,,,,,,Sheil G.
ss97,istvan-sikorszki,Istvan,Sikorszki,http://www.atpworldtour.com/en/players/istvan-sikorszki/ss97/overview,HUN,,,,,,,,,,,,,,,Sikorszki I.
ss99,frank-sample,Frank,Sample,http://www.atpworldtour.com/en/players/frank-sample/ss99/overview,USA,,,,,,,,,,,,,,,Sample F.
st00,james-shakespeare,James,Shakespeare,http://www.atpworldtour.com/en/players/james-shakespeare/st00/overview,USA,,,1936.01.08,1936.0,1.0,8.0,,,,,,,,,Shakespeare J.
st03,william-scarlett,William,Scarlett,http://www.atpworldtour.com/en/players/william-scarlett/st03/overview,USA,,,,,,,,,,,,,,,Scarlett W.
st04,laurence-schaffer,Laurence,Schaffer,http://www.atpworldtour.com/en/players/laurence-schaffer/st04/overview,USA,,,,,,,,,,,,,,,Schaffer L.
st05,morton-stern,Morton,Stern,http://www.atpworldtour.com/en/players/morton-stern/st05/overview,USA,,,,,,,,,,,,,,,Stern M.
st06,samuel-schoonmaker,Samuel,Schoonmaker,http://www.atpworldtour.com/en/players/samuel-schoonmaker/st06/overview,USA,,,,,,,,,,,,,,,Schoonmaker S.
st08,brian-sumner,Brian,Sumner,http://www.atpworldtour.com/en/players/brian-sumner/st08/overview,AUS,,,,,,,,,,,,,,,Sumner B.
st10,marcel-h-schaff,Marcel H.,Schaff,http://www.atpworldtour.com/en/players/marcel-h-schaff/st10/overview,FRA,,,,,,,,,,,,,,,Schaff M.
st12,j-slobin,J.,Slobin,http://www.atpworldtour.com/en/players/j-slobin/st12/overview,USA,,,,,,,,,,,,,,,Slobin J.
st11,andrew-stern,Andrew,Stern,http://www.atpworldtour.com/en/players/andrew-stern/st11/overview,USA,,,,,,,,,,,,,,,Stern A.
st14,russell-seymour,Russell,Seymour,http://www.atpworldtour.com/en/players/russell-seymour/st14/overview,RSA,,,1930.07.08,1930.0,7.0,8.0,,,,,,,,,Seymour R.
st13,chauncey-steele,Chauncey,Steele,http://www.atpworldtour.com/en/players/chauncey-steele/st13/overview,USA,,,,,,,,,,,,,,,Steele C.
st15,jacques-sanglier,Jacques,Sanglier,http://www.atpworldtour.com/en/players/jacques-sanglier/st15/overview,FRA,,,,,,,,,,,,,,,Sanglier J.
st16,georges-sturdza,Georges,Sturdza,http://www.atpworldtour.com/en/players/georges-sturdza/st16/overview,NOR,,,,,,,,,,,,,,,Sturdza G.
st17,anthony-starte,Anthony,Starte,http://www.atpworldtour.com/en/players/anthony-starte/st17/overview,GBR,,,,,,,,,,,,,,,Starte A.
st18,ben-sobieraj,Ben,Sobieraj,http://www.atpworldtour.com/en/players/ben-sobieraj/st18/overview,USA,,,,,,,,,,,,,,,Sobieraj B.
st19,robert-stuckert,Robert,Stuckert,http://www.atpworldtour.com/en/players/robert-stuckert/st19/overview,USA,,,,,,,,,,,,,,,Stuckert R.
st20,eric-stewart,Eric,Stewart,http://www.atpworldtour.com/en/players/eric-stewart/st20/overview,AUS,,,,,,,,,,,,,,,Stewart E.
st22,g-scribani,G.,Scribani,http://www.atpworldtour.com/en/players/g-scribani/st22/overview,ITA,,,,,,,,,,,,,,,Scribani G.
st21,brian-strohfeldt,Brian,Strohfeldt,http://www.atpworldtour.com/en/players/brian-strohfeldt/st21/overview,AUS,,,,,,,,,,,,,,,Strohfeldt B.
st23,czeslaw-spychala,Czeslaw,Spychala,http://www.atpworldtour.com/en/players/czeslaw-spychala/st23/overview,POL,,,1917.01.01,1917.0,1.0,1.0,,,,,,,,,Spychala C.
st24,david-samaai,David,Samaai,http://www.atpworldtour.com/en/players/david-samaai/st24/overview,RSA,,,1927.12.19,1927.0,12.0,19.0,,,,,,,,,Samaai D.
st25,darrell-shaw,Darrell,Shaw,http://www.atpworldtour.com/en/players/darrell-shaw/st25/overview,GBR,,,,,,,,,,,,,,,Shaw D.
st26,douglas-scharenguivel,Douglas,Scharenguivel,http://www.atpworldtour.com/en/players/douglas-scharenguivel/st26/overview,SRI,,,,,,,,,,,,,,,Scharenguivel D.
st30,earl-schulze,Earl,Schulze,http://www.atpworldtour.com/en/players/earl-schulze/st30/overview,USA,,,,,,,,,,,,,,,Schulze E.
st32,leonard-steiner,Leonard,Steiner,http://www.atpworldtour.com/en/players/leonard-steiner/st32/overview,USA,,,,,,,,,,,,,,,Steiner L.
st33,frank-shields,Frank,Shields,http://www.atpworldtour.com/en/players/frank-shields/st33/overview,USA,,,1909.11.18,1909.0,11.0,18.0,,,,,,,,,Shields F.
st34,oswald-william-thoma-sidwell,Oswald William Thoma,Sidwell,http://www.atpworldtour.com/en/players/oswald-william-thoma-sidwell/st34/overview,AUS,,,1920.04.16,1920.0,4.0,16.0,,,,,,,,,Sidwell O.
st35,h-sanders,H.,Sanders,http://www.atpworldtour.com/en/players/h-sanders/st35/overview,GER,,,,,,,,,,,,,,,Sanders H.
st36,a-sursock,A.,Sursock,http://www.atpworldtour.com/en/players/a-sursock/st36/overview,EGY,,,,,,,,,,,,,,,Sursock A.
st38,james-schulze,James,Schulze,http://www.atpworldtour.com/en/players/james-schulze/st38/overview,USA,,,,,,,,,,,,,,,Schulze J.
st37,douglas-snart,Douglas,Snart,http://www.atpworldtour.com/en/players/douglas-snart/st37/overview,GBR,,,,,,,,,,,,,,,Snart D.
st39,philip-seymour,Philip,Seymour,http://www.atpworldtour.com/en/players/philip-seymour/st39/overview,USA,,,,,,,,,,,,,,,Seymour P.
st40,richard-squires,Richard,Squires,http://www.atpworldtour.com/en/players/richard-squires/st40/overview,USA,,,,,,,,,,,,,,,Squires R.
st41,carlos-san-hueza,Carlos,San Hueza,http://www.atpworldtour.com/en/players/carlos-san-hueza/st41/overview,CHI,,,,,,,,,,,,,,,San Hueza C.
st42,jost-spitzer,Jost,Spitzer,http://www.atpworldtour.com/en/players/jost-spitzer/st42/overview,SUI,,,,,,,,,,,,,,,Spitzer J.
st43,salvador-soriano,Salvador,Soriano,http://www.atpworldtour.com/en/players/salvador-soriano/st43/overview,ARG,,,1926.06.25,1926.0,6.0,25.0,,,,,,,,,Soriano S.
st44,eugenio-saller,Eugenio,Saller,http://www.atpworldtour.com/en/players/eugenio-saller/st44/overview,BRA,,,1928.06.25,1928.0,6.0,25.0,,,,,,,,,Saller E.
st45,sakari-salo,Sakari,Salo,http://www.atpworldtour.com/en/players/sakari-salo/st45/overview,FIN,,,1919.12.21,1919.0,12.0,21.0,,,,,,,,,Salo S.
st46,gustav-specht,Gustav,Specht,http://www.atpworldtour.com/en/players/gustav-specht/st46/overview,AUT,,,,,,,,,,,,,,,Specht G.
st47,keith-self,Keith,Self,http://www.atpworldtour.com/en/players/keith-self/st47/overview,USA,,,,,,,,,,,,,,,Self K.
st48,william-stucki,William,Stucki,http://www.atpworldtour.com/en/players/william-stucki/st48/overview,USA,,,,,,,,,,,,,,,Stucki W.
st49,john-sisson,John,Sisson,http://www.atpworldtour.com/en/players/john-sisson/st49/overview,USA,,,,,,,,,,,,,,,Sisson J.
st50,ellis-slack,Ellis,Slack,http://www.atpworldtour.com/en/players/ellis-slack/st50/overview,USA,,,,,,,,,,,,,,,Slack E.
st51,robert-sibert,Robert,Sibert,http://www.atpworldtour.com/en/players/robert-sibert/st51/overview,USA,,,,,,,,,,,,,,,Sibert R.
st52,tadeusz-slawek,Tadeusz,Slawek,http://www.atpworldtour.com/en/players/tadeusz-slawek/st52/overview,GBR,,,,,,,,,,,,,,,Slawek T.
st57,richard-seeler,Richard,Seeler,http://www.atpworldtour.com/en/players/richard-seeler/st57/overview,USA,,,,,,,,,,,,,,,Seeler R.
st58,bernard-schreiber,Bernard,Schreiber,http://www.atpworldtour.com/en/players/bernard-schreiber/st58/overview,USA,,,,,,,,,,,,,,,Schreiber B.
st59,william-smith,William,Smith,http://www.atpworldtour.com/en/players/william-smith/st59/overview,NZL,,,,,,,,,,,,,,,Smith W.
st60,jan-staubo,Jan,Staubo,http://www.atpworldtour.com/en/players/jan-staubo/st60/overview,NOR,,,1920.09.28,1920.0,9.0,28.0,,,,,,,,,Staubo J.
st61,subba-sawhney,Subba,Sawhney,http://www.atpworldtour.com/en/players/subba-sawhney/st61/overview,IND,,,1915.06.27,1915.0,6.0,27.0,,,,,,,,,Sawhney S.
st63,harold-skennar,Harold,Skennar,http://www.atpworldtour.com/en/players/harold-skennar/st63/overview,AUS,,,,,,,,,,,,,,,Skennar H.
st64,esmail-sohikish,Esmail,Sohikish,http://www.atpworldtour.com/en/players/esmail-sohikish/st64/overview,IRI,,,,,,,,,,,,,,,Sohikish E.
st66,john-spence,John,Spence,http://www.atpworldtour.com/en/players/john-spence/st66/overview,AUS,,,,,,,,,,,,,,,Spence J.
st65,carletto-sada,Carletto,Sada,http://www.atpworldtour.com/en/players/carletto-sada/st65/overview,ITA,,,,,,,,,,,,,,,Sada C.
st67,mario-szawoszt,Mario,Szawoszt,http://www.atpworldtour.com/en/players/mario-szawoszt/st67/overview,ESP,,,,,,,,,,,,,,,Szawoszt M.
st68,dennis-slack,Dennis,Slack,http://www.atpworldtour.com/en/players/dennis-slack/st68/overview,GBR,,,,,,,,,,,,,,,Slack D.
st70,clifford-sproule,Clifford,Sproule,http://www.atpworldtour.com/en/players/clifford-sproule/st70/overview,AUS,,,1905.05.23,1905.0,5.0,23.0,,,,,,,,,Sproule C.
st69,leonard-schwartz,Leonard,Schwartz,http://www.atpworldtour.com/en/players/leonard-schwartz/st69/overview,AUS,,,1913.04.23,1913.0,4.0,23.0,,,,,,,,,Schwartz L.
st72,jiro-satoh,Jiro,Satoh,http://www.atpworldtour.com/en/players/jiro-satoh/st72/overview,JPN,,,1908.01.05,1908.0,1.0,5.0,,,,,,,,,Satoh J.
st74,jacques-siguier,Jacques,Siguier,http://www.atpworldtour.com/en/players/jacques-siguier/st74/overview,FRA,,,,,,,,,,,,,,,Siguier J.
st75,jean-pierre-samazeuilh,Jean-Pierre,Samazeuilh,http://www.atpworldtour.com/en/players/jean-pierre-samazeuilh/st75/overview,FRA,,,1891.01.17,1891.0,1.0,17.0,,,,,,,,,Samazeuilh J.
st76,werner-steiner,Werner,Steiner,http://www.atpworldtour.com/en/players/werner-steiner/st76/overview,SUI,,,,,,,,,,,,,,,Steiner W.
st77,emanuele-sertorio,Emanuele,Sertorio,http://www.atpworldtour.com/en/players/emanuele-sertorio/st77/overview,ITA,,,,,,,,,,,,,,,Sertorio E.
st78,lester-stoefen,Lester,Stoefen,http://www.atpworldtour.com/en/players/lester-stoefen/st78/overview,USA,,,1911.03.30,1911.0,3.0,30.0,,,,,,,,,Stoefen L.
st79,clifford-sutter,Clifford,Sutter,http://www.atpworldtour.com/en/players/clifford-sutter/st79/overview,USA,,,1910.08.03,1910.0,8.0,3.0,,,,,,,,,Sutter C.
st80,robert-stanford,Robert,Stanford,http://www.atpworldtour.com/en/players/robert-stanford/st80/overview,USA,,,,,,,,,,,,,,,Stanford R.
st81,julius-seligson,Julius,Seligson,http://www.atpworldtour.com/en/players/julius-seligson/st81/overview,USA,,,,,,,,,,,,,,,Seligson J.
st82,josef-siba,Josef,Siba,http://www.atpworldtour.com/en/players/josef-siba/st82/overview,CZE,,,1909.02.22,1909.0,2.0,22.0,,,,,,,,,Siba J.
st84,ludwig-salm-hoogstraeten,Ludwig,Salm-Hoogstraeten,http://www.atpworldtour.com/en/players/ludwig-salm-hoogstraeten/st84/overview,AUT,,,,,,,,,,,,,,,Salm-Hoogstraeten L.
st85,fru-svend-sperling,Fru Svend,Sperling,http://www.atpworldtour.com/en/players/fru-svend-sperling/st85/overview,DEN,,,,,,,,,,,,,,,Sperling F.
st86,ranbir-singh,Ranbir,Singh,http://www.atpworldtour.com/en/players/ranbir-singh/st86/overview,IND,,,,,,,,,,,,,,,Singh R.
st89,f-skillicorn,F.,Skillicorn,http://www.atpworldtour.com/en/players/f-skillicorn/st89/overview,AUS,,,,,,,,,,,,,,,Skillicorn F.
st90,ken-slater,Ken,Slater,http://www.atpworldtour.com/en/players/ken-slater/st90/overview,AUS,,,,,,,,,,,,,,,Slater K.
st91,gordon-schwartz,Gordon,Schwartz,http://www.atpworldtour.com/en/players/gordon-schwartz/st91/overview,AUS,,,,,,,,,,,,,,,Schwartz G.
st92,warwick-shute,Warwick,Shute,http://www.atpworldtour.com/en/players/warwick-shute/st92/overview,GBR,,,,,,,,,,,,,,,Shute W.
st93,dick-sandys,Dick,Sandys,http://www.atpworldtour.com/en/players/dick-sandys/st93/overview,IRL,,,,,,,,,,,,,,,Sandys D.
st96,maximilian-stolarow,Maximilian,Stolarow,http://www.atpworldtour.com/en/players/maximilian-stolarow/st96/overview,POL,,,,,,,,,,,,,,,Stolarow M.
st94,je-slater,J.E.,Slater,http://www.atpworldtour.com/en/players/je-slater/st94/overview,USA,,,,,,,,,,,,,,,Slater J.
su00,charles-samson,Charles,Samson,http://www.atpworldtour.com/en/players/charles-samson/su00/overview,USA,,,,,,,,,,,,,,,Samson C.
su01,amado-sanchez,Amado,Sanchez,http://www.atpworldtour.com/en/players/amado-sanchez/su01/overview,PHI,,,,,,,,,,,,,,,Sanchez A.
su04,jan-smolinsky,Jan,Smolinsky,http://www.atpworldtour.com/en/players/jan-smolinsky/su04/overview,YUG,,,1919.02.10,1919.0,2.0,10.0,,,,,,,,,Smolinsky J.
su09,philipp-scholz,Philipp,Scholz,http://www.atpworldtour.com/en/players/philipp-scholz/su09/overview,GER,,,1995.01.24,1995.0,1.0,24.0,,,,,,,Right-Handed,Two-Handed Backhand,Scholz P.
su23,jan-oliver-sadlowski,Jan Oliver,Sadlowski,http://www.atpworldtour.com/en/players/jan-oliver-sadlowski/su23/overview,GER,,,1995.06.20,1995.0,6.0,20.0,,,,,,,Right-Handed,Two-Handed Backhand,Sadlowski J.
su26,john-shea,John,Shea,http://www.atpworldtour.com/en/players/john-shea/su26/overview,USA,,,,,,,,,,,,,,,Shea J.
su33,robert-smidl,Robert,Smidl,http://www.atpworldtour.com/en/players/robert-smidl/su33/overview,USA,,,,,,,,,,,,,,,Smidl R.
su25,harold-surface,Harold,Surface,http://www.atpworldtour.com/en/players/harold-surface/su25/overview,USA,,,,,,,,,,,,,,,Surface H.
